,userID,itemID,rating,SIDO
1090,e002182,경포대,5.0,강원
1091,e002183,안녕 인사동,4.0,서울
1092,e002184,신세계 프리미엄 아울렛 여주,3.6666666666666665,경기
1093,e002186,경인아라뱃길,4.0,인천
1094,e002187,서울대공원,4.333333333333333,경기
1095,e002189,서울로 717,4.0,서울
1096,e002189,남대문시장,5.0,서울
1097,e002189,남산공원 N서울타워,4.333333333333333,서울
1098,e002198,통복시장,4.0,경기
1099,e002202,이케아 광명점,5.0,경기
1100,e002202,코스트코 광명점,5.0,경기
1101,e002202,광명동굴,5.0,경기
1102,e002202,광명 전통시장,5.0,경기
1103,e002204,두물머리,5.0,경기
1104,e002206,마로니에공원,4.0,서울
1105,e002206,띠아트,3.0,서울
1106,e002206,홍대 패션거리,3.0,서울
1107,e002209,반포 한강공원 달빛광장,3.6666666666666665,서울
1108,e002209,더 현대 서울,3.3333333333333335,서울
1109,e002212,유명산,4.0,경기
1110,e002212,중원산,3.0,경기
1111,e002213,롯데백화점 영등포점,4.0,서울
1112,e002213,롯데백화점 영등포점,4.0,서울
1113,e002214,일산 호수공원,5.0,경기
1114,e002215,에버랜드,3.0,경기
1115,e002215,신세계 프리미엄 아울렛 여주,5.0,경기
1116,e002220,아이파크몰 용산점,4.0,서울
1117,e002220,63스퀘어,4.0,서울
1118,e002220,더 현대 서울,4.0,서울
1119,e002222,현대모터 스튜디오 고양,4.0,경기
1120,e002222,스타필드 고양,3.3333333333333335,경기
1121,e002222,임진각 관광지,4.0,경기
1122,e002222,롯데 프리미엄 아울렛 파주점,3.0,경기
1123,e002222,아시아출판문화 정보 센터 지혜의 숲 1관,3.0,경기
1124,e002231,아시아출판문화 정보 센터 지혜의 숲 1관,5.0,경기
1125,e002233,신세계 프리미엄 아울렛 여주,4.333333333333333,경기
1126,e002233,영월루,4.0,경기
1127,e002235,연세대학교 신촌캠퍼스,4.0,서울
1128,e002235,연세대학교 신촌캠퍼스,4.0,서울
1129,e002236,홍대 앞 걷고 싶은 거리,3.0,서울
1130,e002236,T 팩토리,5.0,서울
1131,e002236,홍대 패션거리,3.3333333333333335,서울
1132,e002236,홍대 패션거리,3.6666666666666665,서울
1133,e002236,롯데월드,3.0,서울
1134,e002236,동대문종합시장,3.0,서울
1135,e002236,흥인지문공원,3.0,서울
1136,e002243,이케아 고양점,5.0,경기
1137,e002246,현대모터 스튜디오 고양,4.0,경기
1138,e002246,아쿠아 플라넷 일산,5.0,경기
1139,e002248,롯데월드타워 롯데월드몰,4.333333333333333,서울
1140,e002248,석촌호수 서호,4.333333333333333,서울
1141,e002253,루덴시아,3.3333333333333335,경기
1142,e002254,탑골공원,3.0,서울
1143,e002254,청계천,3.0,서울
1144,e002254,조계사,5.0,서울
1145,e002254,광화문광장,5.0,서울
1146,e002254,푸른 수목원,5.0,서울
1147,e002255,전곡선사 박물관,3.6666666666666665,경기
1148,e002260,수원 화성 서장대,5.0,경기
1149,e002260,행리단길,5.0,경기
1150,e002260,행궁에뜨왈,4.666666666666667,경기
1151,e002260,수원시립미술관,5.0,경기
1152,e002260,동북각루,5.0,경기
1153,e002260,화성행궁,5.0,경기
1154,e002263,서울대공원,5.0,경기
1155,e002266,남이섬,5.0,강원
1156,e002272,한탄강 생태경관 단지,3.0,경기
1157,e002279,롯데 아울렛 광교점,3.0,경기
1158,e002279,앨리웨이 광교,4.666666666666667,경기
1159,e002283,KSPO DOME 올림픽 체조경기장,5.0,서울
1160,e002283,KSPO DOME 올림픽 체조경기장,5.0,서울
1161,e002284,농협안성팜랜드,5.0,경기
1162,e002284,스타필드 안성,5.0,경기
1163,e002288,인사동 문화의 거리,3.3333333333333335,서울
1164,e002289,물향기 수목원,3.0,경기
1165,e002291,도산 근린공원,5.0,서울
1166,e002306,롯데마트 마석점,3.0,경기
1167,e002308,광교호수공원,5.0,경기
1168,e002308,지동시장,3.0,경기
1169,e002308,일월 수목원,5.0,경기
1170,e002308,수원 화성,5.0,경기
1171,e002310,홍유릉,4.0,경기
1172,e002313,현대 프리미엄 아울렛 김포점,4.666666666666667,경기
1173,e002318,롯데월드타워 롯데월드몰,3.6666666666666665,서울
1174,e002318,롯데월드타워 롯데월드몰,5.0,서울
1175,e002318,현대백화점 무역센터점,4.0,서울
1176,e002323,수원시립미술관,5.0,경기
1177,e002323,방화수류정,4.0,경기
1178,e002323,화성행궁,3.6666666666666665,경기
1179,e002330,영녕릉 세종대왕유적지구 세종대왕릉,4.666666666666667,경기
1180,e002332,스타필드 고양,5.0,경기
1181,e002336,재인폭포,4.333333333333333,경기
1182,e002336,세라비 한옥 카페,4.333333333333333,경기
1183,e002340,CGV 피카디리 1958,5.0,서울
1184,e002340,익선동 한옥거리,5.0,서울
1185,e002340,탑골공원,5.0,서울
1186,e002340,청계천,5.0,서울
1187,e002342,연천 고랑 포구 역사 공원 역사 문화전시관,4.0,경기
1188,e002351,구읍뱃터,3.0,인천
1189,e002351,을왕리 해수욕장,4.0,인천
1190,e002351,파라다이스 시티,3.6666666666666665,인천
1191,e002364,화성행궁,3.6666666666666665,경기
1192,e002364,수원 화성,5.0,경기
1193,e002364,방화수류정,4.666666666666667,경기
1194,e002364,화성행궁,5.0,경기
1195,e002375,행리단길,4.333333333333333,경기
1196,e002375,방화수류정,4.0,경기
1197,e002375,수원 화성 박물관,5.0,경기
1198,e002375,수원 화성 서장대,5.0,경기
1199,e002375,화성행궁,4.333333333333333,경기
1200,e002376,가로수길,3.3333333333333335,
1201,e002376,뚝섬한강공원,5.0,서울
1202,e002376,서울특별시청,4.666666666666667,서울
1203,e002376,숭례문,5.0,서울
1204,e002376,덕수궁,5.0,서울
1205,e002376,광화문광장,5.0,서울
1206,e002376,북촌 한옥마을,5.0,서울
1207,e002376,청계천,5.0,서울
1208,e002376,창덕궁,5.0,서울
1209,e002376,창덕궁,5.0,서울
1210,e002389,심학산 약천사,3.0,경기
1211,e002389,심학산 둘레길,5.0,경기
1212,e002391,안양천,5.0,서울
1213,e002391,현대 시티 아울렛 가산점,3.3333333333333335,서울
1214,e002392,청계천,5.0,서울
1215,e002394,롯데마트 마석점,5.0,경기
1216,e002394,두물머리,5.0,경기
1217,e002401,청계천,5.0,서울
1218,e002402,국립중앙박물관,5.0,서울
1219,e002405,현대백화점 판교점,4.0,경기
1220,e002409,포천아트밸리,5.0,경기
1221,e002409,한탄강 하늘다리,5.0,경기
1222,e002409,비둘기낭폭포,5.0,경기
1223,e002410,청라 호수 공원,5.0,인천
1224,e002412,한국만화 박물관,4.666666666666667,경기
1225,e002412,상동호수 공원,4.0,경기
1226,e002412,현대백화점 디큐브시티점,5.0,서울
1227,e002414,더 현대 서울,4.666666666666667,서울
1228,e002414,IFC 몰,4.0,서울
1229,e002414,여의도 한강공원,4.666666666666667,서울
1230,e002415,트리플 스트리트,5.0,인천
1231,e002415,소찬공원,4.333333333333333,인천
1232,e002415,송도 달빛축제공원,4.0,인천
1233,e002415,송도센트럴파크,5.0,인천
1234,e002421,웨이브 서플,5.0,경기
1235,e002421,웨이브 서플,5.0,경기
1236,e002422,그라운드 시 소 서촌,3.3333333333333335,서울
1237,e002423,수원팔색길 화성 성곽길,4.0,경기
1238,e002423,팔달산,5.0,경기
1239,e002423,방화수류정,5.0,경기
1240,e002423,일월 수목원,5.0,경기
1241,e002423,수원시립미술관,5.0,경기
1242,e002425,포천아트밸리,3.6666666666666665,경기
1243,e002425,한탄강 하늘다리,3.3333333333333335,경기
1244,e002433,수락산,3.6666666666666665,경기
1245,e002437,태산 패밀리파크,4.0,경기
1246,e002451,숭례문,5.0,서울
1247,e002451,남대문시장,4.666666666666667,서울
1248,e002451,신세계백화점 본점,5.0,서울
1249,e002451,한국은행 화폐박물관,5.0,서울
1250,e002462,에버랜드,5.0,경기
1251,e002462,에버랜드,5.0,경기
1252,e002465,은평 한옥마을,4.0,서울
1253,e002467,송도센트럴파크,5.0,인천
1254,e002467,현대 프리미엄 아울렛 송도점,4.0,인천
1255,e002467,현대 프리미엄 아울렛 송도점,5.0,인천
1256,e002467,트리플 스트리트,5.0,인천
1257,e002470,국립현대미술관 서울관,5.0,서울
1258,e002470,경복궁,4.0,서울
1259,e002471,아침고요 수목원,5.0,경기
1260,e002471,남이섬,5.0,강원특별자치도
1261,e002471,자라섬,5.0,경기
1262,e002471,남이섬,5.0,강원특별자치도
1263,e002476,용문산관광지,4.0,경기
1264,e002476,용문사,4.0,경기
1265,e002476,현대 프리미엄 아울렛 스페이스 원,4.666666666666667,경기
1266,e002477,국립수목원,5.0,경기
1267,e002481,일산 호수공원,3.3333333333333335,경기
1268,e002483,동북각루,4.0,경기
1269,e002483,행궁동 벽화마을,3.0,경기
1270,e002483,수원 화성,4.0,경기
1271,e002483,화성행궁,3.6666666666666665,경기
1272,e002483,효원공원 월화원,4.0,경기
1273,e002483,AK플라자 수원,3.0,경기
1274,e002491,백운계곡,5.0,경기
1275,e002506,신세계 프리미엄 아울렛 여주,3.3333333333333335,경기
1276,e002508,동탄 호수 공원,3.6666666666666665,경기
1277,e002511,스타필드 하남,4.0,경기
1278,e002513,동구릉,4.0,경기
1279,e002527,김포 장릉,5.0,경기
1280,e002536,인왕산 둘레길,4.0,서울
1281,e002536,청운 문학도서관,4.666666666666667,서울
1282,e002536,덕수궁,5.0,서울
1283,e002541,수원 화성 박물관,4.666666666666667,경기
1284,e002541,수원팔색길 화성 성곽길,4.666666666666667,경기
1285,e002548,국립중앙박물관,4.333333333333333,서울
1286,e002548,롯데월드타워 롯데월드몰,4.0,서울
1287,e002548,잠실종합운동장 올림픽 주경기장,5.0,서울
1288,e002548,광장시장,4.333333333333333,서울
1289,e002550,아이파크몰 용산점,5.0,서울
1290,e002550,국립중앙박물관,5.0,서울
1291,e002551,망원한강공원,5.0,서울
1292,e002551,선유도공원,5.0,서울
1293,e002555,자라섬,2.6666666666666665,경기
1294,e002556,아이파크몰 용산점,5.0,서울
1295,e002565,두물머리,4.0,경기
1296,e002566,석촌호수 산책길,5.0,서울
1297,e002569,강남 터미널 경부선 지하상가,4.0,서울
1298,e002569,코엑스,5.0,서울
1299,e002569,스타필드 코엑스몰,4.0,서울
1300,e002569,대한불교조계종 봉은사,3.6666666666666665,서울
1301,e002572,국립현대미술관 서울관,5.0,서울
1302,e002572,삼청동 거리,5.0,서울
1303,e002572,더 현대 서울,5.0,서울
1304,e002574,서울월드컵경기장,3.6666666666666665,서울
1305,e002577,포천아트밸리,4.0,경기
1306,e002577,산정호수,4.0,경기
1307,e002577,허브아일랜드,4.0,경기
1308,e002579,더 현대 서울,4.0,서울
1309,e002579,IFC 몰,3.3333333333333335,서울
1310,e002579,KSPO DOME 올림픽 체조경기장,5.0,서울
1311,e002582,국립현대미술관 서울관,4.0,서울
1312,e002582,교보문고 광화문점,4.0,서울
1313,e002582,광화문광장,2.6666666666666665,서울
1314,e002582,덕수궁,4.0,서울
1315,e002582,덕수궁,4.0,서울
1316,e002583,동탄 호수 공원,4.0,경기
1317,e002583,동탄 호수 공원,4.333333333333333,경기
1318,e002584,양수리 전통시장,5.0,경기
1319,e002584,두물머리,5.0,경기
1320,e002584,양평곤충 박물관,5.0,경기
1321,e002589,남이섬,3.6666666666666665,강원특별자치도
1322,e002589,아침고요 수목원,3.6666666666666665,경기
1323,e002589,두물머리,3.6666666666666665,경기
1324,e002589,다산 생태공원,3.0,경기
1325,e002593,불곡산,5.0,경기
1326,e002597,에버랜드,4.0,경기
1327,e002605,일 피노,4.666666666666667,경기
1328,e002605,능내역 (폐역),4.0,경기
1329,e002606,서울공예 박물관,3.0,서울
1330,e002610,연천 호로 고루,4.0,경기
1331,e002610,전곡선사 박물관,5.0,경기
1332,e002622,아침고요 수목원,5.0,경기
1333,e002625,신세계 프리미엄 아울렛 여주,3.0,경기
1334,e002634,국립중앙박물관,5.0,서울
1335,e002635,안양 워터랜드,3.3333333333333335,경기
1336,e002638,Apple 가로수길,5.0,서울
1337,e002673,한국만화 박물관,3.6666666666666665,경기
1338,e002673,웅진플레이도시 워터파크 온천스파,3.6666666666666665,경기
1339,e002677,더 현대 서울,3.0,서울
1340,e002677,여의도 한강공원,3.6666666666666665,서울
1341,e002677,IFC 몰,4.0,서울
1342,e002677,현대 프리미엄 아울렛 김포점,5.0,경기
1343,e002681,롯데월드타워 롯데월드몰,4.0,서울
1344,e002681,잠원한강공원,5.0,서울
1345,e002681,장교숙소 5단지(용산공원 반환부지),5.0,서울
1346,e002681,홍대 패션거리,5.0,서울
1347,e002684,파주 프리미엄 아울렛,3.3333333333333335,경기
1348,e002697,서울숲,5.0,서울
1349,e002697,오레오 팝업스토어,2.6666666666666665,서울
1350,e002697,경의선 숲길,4.333333333333333,서울
1351,e002697,북촌 한옥마을,5.0,서울
1352,e002699,물의 정원,3.0,경기
1353,e002705,오이도,5.0,경기
1354,e002705,오이도,5.0,경기
1355,e002719,웅진플레이도시 워터파크 온천스파,5.0,경기
1356,e002721,국립중앙도서관,4.0,서울
1357,e002721,신세계백화점 강남점,4.0,서울
1358,e002728,에버랜드,4.666666666666667,경기
1359,e002736,동대문종합시장,4.0,서울
1360,e002736,동대문디자인플라자,4.0,서울
1361,e002736,밀리오레,4.0,서울
1362,e002736,장충체육관,5.0,서울
1363,e002737,국립중앙도서관,4.0,서울
1364,e002739,수원 화성 박물관,3.6666666666666665,경기
1365,e002739,화성행궁,4.0,경기
1366,e002739,수원시립미술관,3.6666666666666665,경기
1367,e002740,메이필드호텔 서울 수영장,5.0,
1368,e002740,롯데몰 김포공항점,3.3333333333333335,서울
1369,e002740,메이필드호텔 서울 수영장,5.0,
1370,e002742,김포 장릉,4.666666666666667,경기
1371,e002745,디오르 성수,5.0,서울
1372,e002745,공간 와디즈,5.0,서울
1373,e002746,신세계백화점 의정부점,5.0,경기
1374,e002747,장안문,5.0,경기
1375,e002747,화성행궁,5.0,경기
1376,e002747,화성행궁,5.0,경기
1377,e002747,수원 화성 화서문,5.0,경기
1378,e002754,서울시립미술관 서소문 본관,4.0,서울
1379,e002754,국립중앙박물관,4.333333333333333,서울
1380,e002755,오산 오색시장,4.0,경기
1381,e002755,고인돌공원,4.0,경기
1382,e002756,쁘띠프랑스,3.0,경기
1383,e002759,이케아 광명점,3.0,경기
1384,e002759,이케아 광명점,3.6666666666666665,경기
1385,e002759,이케아 광명점,3.0,경기
1386,e002763,더 현대 서울,4.0,서울
1387,e002767,자라섬,4.0,경기
1388,e002767,가평군 농협 하나로마트 청평점,3.3333333333333335,경기
1389,e002770,영등포전통시장,2.3333333333333335,서울
1390,e002770,롯데백화점 영등포점,3.6666666666666665,서울
1391,e002770,타임스퀘어,4.0,서울
1392,e002770,문래동 창작촌,2.0,서울
1393,e002775,시흥갯골생태공원,5.0,경기
1394,e002784,덕수궁,3.6666666666666665,서울
1395,e002784,청계천,4.0,서울
1396,e002784,올림픽공원,4.0,서울
1397,e002784,KSPO DOME 올림픽 체조경기장,5.0,서울
1398,e002786,고인돌공원,4.0,경기
1399,e002793,서오릉,4.0,경기
1400,e002793,스타필드 고양,4.666666666666667,경기
1401,e002800,선밸리 호텔 워터파크,3.3333333333333335,경기
1402,e002800,여주 한글 시장,3.0,경기
1403,e002800,여주 자전거 여행,4.0,경기
1404,e002812,아이파크몰 용산점,5.0,서울
1405,e002812,청계천,5.0,서울
1406,e002812,광화문광장,4.0,서울
1407,e002812,대한민국역사박물관,2.3333333333333335,서울
1408,e002812,해방촌 오거리,4.666666666666667,
1409,e002812,청와대 본관,4.666666666666667,서울
1410,e002812,삼청동 거리,4.0,서울
1411,e002812,국립현대미술관 서울관,4.0,서울
1412,e002915,좌상 바위,2.6666666666666665,경기
1413,e002915,연천 땅 포성,4.0,경기
1414,e002915,세라비 한옥 카페,4.0,경기
1415,e002916,KSPO DOME 올림픽 체조경기장,5.0,서울
1416,e002916,KSPO DOME 올림픽 체조경기장,5.0,서울
1417,e002922,율동 공원,4.666666666666667,경기
1418,e002922,AK& 기흥,4.333333333333333,경기
1419,e002925,포천아트밸리,4.666666666666667,경기
1420,e002937,별빛정원 우주,5.0,경기
1421,e002937,설봉공원,5.0,경기
1422,e002939,계곡,4.0,
1423,e002949,반포 한강공원,4.666666666666667,
1424,e002949,잠수교 지하보도,4.333333333333333,서울
1425,e002957,신세계백화점 본점,5.0,서울
1426,e002957,연세대학교 신촌캠퍼스,5.0,서울
1427,e002958,산정호수,4.0,경기
1428,e002965,청학동 계곡,4.0,경기
1429,e002965,이마트 별내점,4.0,경기
1430,e002972,세종문화회관 대극장,5.0,서울
1431,e002973,홍유릉,4.666666666666667,경기
1432,e002976,덕수궁,5.0,서울
1433,e002976,예스24 라이브홀,5.0,서울
1434,e002976,석촌호수 서호,5.0,서울
1435,e002976,롯데월드타워 롯데월드몰,3.3333333333333335,서울
1436,e002976,서울로 717,3.3333333333333335,서울
1437,e002980,서울랜드,5.0,경기
1438,e002984,다 마치 계곡 유원지,4.0,경기
1439,e002985,대한불교조계종 봉은사,5.0,서울
1440,e002986,마장호수 출렁다리,2.6666666666666665,경기
1441,e002986,퍼스트 가든,1.3333333333333333,경기
1442,e002991,동북각루,5.0,경기
1443,e002991,행궁동 벽화마을,3.3333333333333335,경기
1444,e002991,카자 구루메,2.3333333333333335,
1445,e002991,행리단길,4.0,경기
1446,e002991,수원 화성 화홍문,4.333333333333333,경기
1447,e002991,수원 월드컵 경기장,3.0,경기
1448,e003000,신포국제시장,3.0,인천
1449,e003000,인천 차이나타운,4.666666666666667,인천
1450,e003000,현대 프리미엄 아울렛 송도점,4.0,인천
1451,e003001,경의선 숲길,5.0,서울
1452,e003001,반포 한강공원 달빛광장,5.0,서울
1453,e003001,코엑스,5.0,서울
1454,e003002,양평곤충 박물관,4.0,경기
1455,e003004,수원 화성 화서문,4.0,경기
1456,e003004,수원 화성,3.0,경기
1457,e003004,화성행궁,3.0,경기
1458,e003006,남한산성 행궁,5.0,경기
1459,e003017,실학박물관,4.0,경기
1460,e003017,정약용 유적지 생가,4.0,경기
1461,e003017,다산 생태공원,4.0,경기
1462,e003017,두물머리,4.0,경기
1463,e003017,시몬스 테라스점,4.0,경기
1464,e003019,롯데백화점 강남점,2.3333333333333335,서울
1465,e003019,서울역사박물관,5.0,서울
1466,e003022,이케아 광명점,4.0,경기
1467,e003023,비둘기낭폭포,5.0,경기
1468,e003023,한탄강 하늘다리,5.0,경기
1469,e003025,설봉공원,5.0,경기
1470,e003025,영녕릉 세종대왕유적지구 세종대왕릉,5.0,경기
1471,e003033,에버랜드,5.0,경기
1472,e003034,시흥 프리미엄 아울렛,3.6666666666666665,경기
1473,e003040,남대문시장,4.666666666666667,서울
1474,e003040,신세계백화점 본점,4.0,서울
1475,e003045,북촌 한옥마을,4.333333333333333,서울
1476,e003045,교보문고 광화문점,5.0,서울
1477,e003051,청계천,4.333333333333333,서울
1478,e003051,경복궁,4.0,
1479,e003051,창경궁,4.333333333333333,
1480,e003051,종묘,5.0,
1481,e003051,조계사,3.6666666666666665,
1482,e003056,KSPO 돔,5.0,서울
1483,e003062,에버랜드,4.666666666666667,경기
1484,e003062,시흥 프리미엄 아울렛,3.0,경기
1485,e003065,평화랜드,4.0,경기
1486,e003065,롯데 프리미엄 아울렛 파주점,3.0,경기
1487,e003071,청와대 본관,5.0,서울
1488,e003071,광화문,4.0,서울
1489,e003071,롯데월드타워 롯데월드몰,5.0,서울
1490,e003071,롯데월드,4.0,서울
1491,e003079,화성행궁,3.0,경기
1492,e003079,롯데몰 수원점,5.0,경기
1493,e003079,갤러리아백화점 광교점,5.0,경기
1494,e003079,신세계 프리미엄 아울렛 여주,5.0,경기
1495,e003083,만해 한용운 심우장,5.0,서울
1496,e003086,스퀘어 원,4.666666666666667,인천
1497,e003086,송도센트럴파크,4.666666666666667,인천
1498,e003095,웨이브 파크,5.0,경기
1499,e003102,현대백화점 판교점,3.6666666666666665,경기
1500,e003103,한 아름공원,5.0,경기
1501,e003107,에버랜드,5.0,경기
1502,e003107,호암미술관,3.3333333333333335,경기
1503,e003115,경기도 잣향기 푸른 숲,5.0,경기
1504,e003115,쁘띠프랑스,2.6666666666666665,경기
1505,e003116,청라 호수 공원,5.0,인천
1506,e003120,조몰락 계곡,4.666666666666667,경기
1507,e003120,두 대리 용소 폭포,5.0,경기
1508,e003126,아침고요 수목원,5.0,경기
1509,e003133,서울 선릉과 정릉,5.0,서울
1510,e003137,서암 생활체육공원,5.0,경기
1511,e003137,현대 프리미엄 아울렛 김포점,5.0,경기
1512,e003138,렛츠 런 파크 서울,5.0,경기
1513,e003143,서울숲,5.0,서울
1514,e003143,공간 와디즈,5.0,서울
1515,e003143,롯데월드타워 롯데월드몰,5.0,서울
1516,e003143,석촌호수 산책길,5.0,서울
1517,e003156,현대 프리미엄 아울렛 김포점,3.3333333333333335,경기
1518,e003156,현대 프리미엄 아울렛 김포점,3.0,경기
1519,e003162,여의도 한강공원,5.0,서울
1520,e003162,홍대 패션거리,3.0,서울
1521,e003162,잠실종합운동장 올림픽 주경기장,5.0,서울
1522,e003162,스타필드 코엑스몰,3.0,서울
1523,e003162,신세계백화점 본점,4.0,서울
1524,e003162,광장시장,4.0,서울
1525,e003162,덕수궁,3.6666666666666665,서울
1526,e003162,신세계백화점 본점,3.0,서울
1527,e003172,코엑스,5.0,서울
1528,e003172,현대백화점 무역센터점,3.3333333333333335,서울
1529,e003172,뚝섬한강공원,5.0,서울
1530,e003175,두물머리,4.0,경기
1531,e003180,지혜의 숲,5.0,
1532,e003180,롯데 프리미엄 아울렛 파주점,4.333333333333333,경기
1533,e003184,빅트리,3.6666666666666665,경기
1534,e003190,산정호수 둘레길,4.333333333333333,경기
1535,e003190,허브아일랜드,2.6666666666666665,경기
1536,e003194,대한불교조계종 신륵사,5.0,경기
1537,e003194,영녕릉 세종대왕유적지구 세종대왕릉,5.0,경기
1538,e003196,송도센트럴파크,5.0,인천
1539,e003196,송도 한옥마을,5.0,인천
1540,e003196,현대 프리미엄 아울렛 송도점,5.0,인천
1541,e003196,트리플 스트리트,5.0,인천
1542,e003198,캐리비안베이,4.333333333333333,경기
1543,e003199,서울미술관 본관,4.666666666666667,서울
1544,e003205,서울숲,4.666666666666667,서울
1545,e003206,현대백화점 판교점,4.0,경기
1546,e003210,헤이리 예술마을,5.0,경기
1547,e003210,롯데 프리미엄 아울렛 파주점,5.0,경기
1548,e003212,롯데마트 송도점,3.3333333333333335,인천
1549,e003212,송도센트럴파크,3.3333333333333335,인천
1550,e003212,소찬공원,3.6666666666666665,인천
1551,e003212,소찬공원,4.0,인천
1552,e003222,내리 문화공원,2.3333333333333335,경기
1553,e003223,뚝섬한강공원,4.0,서울
1554,e003223,롯데 아울렛 서울역점,3.6666666666666665,서울
1555,e003230,뚝섬한강공원,5.0,서울
1556,e003230,의정부 음악 도서관,4.0,경기
1557,e003231,파주 프리미엄 아울렛,5.0,경기
1558,e003235,롯데 프리미엄 아울렛 이천점,3.3333333333333335,경기
1559,e003235,별빛정원 우주,5.0,경기
1560,e003237,한탄강 하늘다리,3.3333333333333335,경기
1561,e003237,비둘기낭폭포,5.0,경기
1562,e003241,월미테마파크,4.0,인천
1563,e003241,인천 차이나타운,5.0,인천
1564,e003245,서울 식물원,5.0,서울
1565,e003245,더 현대 서울,5.0,서울
1566,e003251,남대문시장,4.0,서울
1567,e003251,잠실종합운동장 올림픽 주경기장,5.0,서울
1568,e003258,소래습지생태공원,5.0,인천
1569,e003258,스타필드 시티 부천,5.0,경기
1570,e003259,세운 전자상가,4.333333333333333,서울
1571,e003259,종묘,3.3333333333333335,서울
1572,e003259,청계천,4.666666666666667,서울
1573,e003267,산정호수,5.0,경기
1574,e003267,백운계곡,5.0,경기
1575,e003272,백운계곡,4.666666666666667,경기
1576,e003276,삼청동 거리,5.0,서울
1577,e003278,전곡선사 박물관,4.333333333333333,경기
1578,e003278,재인폭포,5.0,경기
1579,e003279,수원시립미술관,5.0,경기
1580,e003279,동북각루,5.0,경기
1581,e003280,자라섬,5.0,경기
1582,e003282,일월 수목원,4.0,경기
1583,e003283,수원시립미술관,3.6666666666666665,경기
1584,e003285,화악산계곡,5.0,경기
1585,e003285,아이파크몰 용산점,5.0,서울
1586,e003288,임진각 평화누리,5.0,경기
1587,e003288,프로방스 마을,2.3333333333333335,경기
1588,e003289,킨텍스,4.333333333333333,
1589,e003293,트레이더스 홀세일 클럽 동탄점,5.0,경기
1590,e003293,트레이더스 홀세일 클럽 동탄점,3.3333333333333335,경기
1591,e003294,서울 시립 북서울 미술관,4.666666666666667,서울
1592,e003296,이마트 진접점,3.6666666666666665,경기
1593,e003296,국립수목원,4.0,경기
1594,e003297,청와대 본관,5.0,
1595,e003300,한전아트센터,5.0,서울
1596,e003303,사패산,4.0,경기
1597,e003308,국립수목원,4.333333333333333,경기
1598,e003311,영녕릉 세종대왕유적지구 세종대왕릉,4.333333333333333,경기
1599,e003311,선밸리 호텔 워터파크,5.0,경기
1600,e003314,낙산공원,3.3333333333333335,서울
1601,e003314,혜화문,3.0,서울
1602,e003314,북악산 한양도성,3.0,서울
1603,e003314,남산공원 N서울타워,3.0,서울
1604,e003323,아이파크몰 용산점,5.0,서울
1605,e003323,잠실한강공원,4.0,서울
1606,e003324,파주 프리미엄 아울렛,4.0,
1607,e003328,미래 항공스포츠,5.0,경기
1608,e003328,용문산관광지,3.3333333333333335,경기
1609,e003328,용문사,4.0,경기
1610,e003329,현대백화점 판교점,5.0,경기
1611,e003332,제이드가든 수목원,3.6666666666666665,강원특별자치도
1612,e003334,카페다,4.0,경기
1613,e003334,렛츠 런 파크 서울,4.333333333333333,경기
1614,e003335,더 현대 서울,4.666666666666667,서울
1615,e003335,롯데월드,5.0,서울
1616,e003336,덕수궁,5.0,서울
1617,e003336,덕수궁,4.333333333333333,서울
1618,e003336,광장시장,2.3333333333333335,서울
1619,e003336,블루스퀘어,5.0,서울
1620,e003337,에버랜드,5.0,경기
1621,e003342,스타필드 하남,5.0,경기
1622,e003348,불곡산,3.6666666666666665,경기
1623,e003349,수원 화성,3.0,경기
1624,e003349,화성행궁,2.3333333333333335,경기
1625,e003349,수원 KT 소닉붐 아레나,5.0,경기
1626,e003349,방화수류정,4.0,경기
1627,e003349,수원 화성 북동포루,3.0,경기
1628,e003356,유명산,3.6666666666666665,경기
1629,e003357,광교호수공원,5.0,경기
1630,e003357,효원공원 월화원,5.0,경기
1631,e003360,워터플레이,2.3333333333333335,경기
1632,e003364,의정부 제일시장,4.666666666666667,경기
1633,e003369,동탄 여울 공원,2.0,경기
1634,e003369,롯데백화점 동탄점,3.6666666666666665,경기
1635,e003369,한국민속촌,4.333333333333333,경기
1636,e003371,광화문광장,5.0,서울
1637,e003371,국립현대미술관 서울관,5.0,서울
1638,e003378,롯데마트 주엽점,3.0,경기
1639,e003380,남산 둘레길,4.0,서울
1640,e003380,남산공원 N서울타워,4.666666666666667,서울
1641,e003380,천주교 서울 대교구 주교좌 명동 대성당,4.0,서울
1642,e003381,카페 모아이,3.3333333333333335,경기
1643,e003381,아침고요 수목원,4.666666666666667,경기
1644,e003383,카카오 프렌즈 홍대 플래그십스토어,4.333333333333333,서울
1645,e003386,가평군 농협 하나로마트 청평점,5.0,경기
1646,e003394,아쿠아 플라넷 일산,5.0,경기
1647,e003400,주파크,5.0,경기
1648,e003400,포천아트밸리,3.6666666666666665,경기
1649,e003400,백운계곡 관광지,5.0,경기
1650,e003402,그라운드 시 소 서촌,5.0,서울
1651,e003402,익선동 한옥거리,5.0,서울
1652,e003407,수원 화성,4.666666666666667,경기
1653,e003408,광명동굴,2.0,경기
1654,e003409,그라운드 시 소 성수,5.0,서울
1655,e003411,에버랜드,5.0,경기
1656,e003411,롯데백화점 동탄점,5.0,경기
1657,e003412,청량리 청과물 시장,3.6666666666666665,서울
